item_id,forecast_start,MSE,abs_error,abs_target_sum,abs_target_mean,seasonal_error,MASE,MAPE,sMAPE,num_masked_target_values,ND,MSIS,QuantileLoss[0.1],Coverage[0.1],QuantileLoss[0.5],Coverage[0.5],QuantileLoss[0.9],Coverage[0.9]
,2014-06,1007932.6061463673,32647.186981201172,6419.0,160.475,168.6326530612245,4.839985967804845,8.486654943810379,1.3617928968119144,0.0,5.086023832559771,193.5994387121938,58764.93656616211,1.0,32647.186981201172,1.0,6529.437396240233,1.0
,2014-07,1061228.3260338833,33854.399658203125,6336.0,158.4,167.95945945945945,5.039073084534217,8.937974642031449,1.3837491899668024,0.0,5.343181764236604,201.56292338136868,60937.91938476562,1.0,33854.399658203125,1.0,6770.879931640624,1.0
,2014-08,1064655.8609164183,34025.41970825195,6297.0,157.425,166.85906040268458,5.09792809963955,9.013001441820084,1.392756612165765,0.0,5.4034333346437915,203.91712398558204,61245.75547485352,1.0,34025.41970825195,1.0,6805.083941650389,1.0
,2014-09,1068446.3819048745,34209.74353027344,6248.0,156.2,166.1,5.148968020811775,9.101536637791165,1.402958044646561,0.0,5.4753110643843526,205.95872083247104,61577.538354492186,1.0,34209.74353027344,1.0,6841.948706054685,1.0
,2014-03,26327198.93424069,125942.13513946533,155769.0,3894.225,2458.9236111111113,1.2804600209047974,0.9586240641553788,0.8704302971266739,0.0,0.8085186085772222,51.21840083619189,80076.43142242433,0.45,125942.13513946533,0.45,171807.83885650634,0.45
,2014-04,26006097.802796945,122634.67078399658,154742.0,3868.55,2568.8344827586207,1.1934855243408058,0.9151828611147426,0.8539378992493234,0.0,0.7925105710408071,47.73942097363223,74122.99558258057,0.45,122634.67078399658,0.45,171146.3459854126,0.45
,2014-05,25903303.812251676,120873.00746917725,152111.0,3802.775,2644.719178082192,1.1425882988910363,0.9140884059544565,0.8638693845847929,0.0,0.7946368603794416,45.70353195564145,70494.11526336671,0.425,120873.00746917725,0.425,171251.89967498777,0.425
,2014-06,25844090.695557892,119566.15759277344,149704.0,3742.6,2657.312925170068,1.1248784106328125,0.9181418083160244,0.8814798280717504,0.0,0.7986837866240944,44.9951364253125,67737.35153808593,0.4,119566.15759277344,0.4,171394.96364746094,0.4
,2014-07,25832795.46644931,119022.7945098877,148507.0,3712.675,2648.6486486486488,1.1234294379759808,0.9169283533772481,0.884609304764741,0.0,0.8014625203518198,44.93717751903923,66528.78439025879,0.375,119022.7945098877,0.375,171516.80462951658,0.375
,2014-08,25829710.965672445,118766.08708190918,147832.0,3695.8,2634.6308724832215,1.1269708436420207,0.9161580876083324,0.8840511849956622,0.0,0.8033855124865332,45.07883374568083,66066.71101989747,0.375,118766.08708190918,0.375,171465.46314392088,0.375
,2014-09,25973322.43542677,120965.40361022949,147497.0,3687.425,2618.6866666666665,1.1548289181558202,1.0672092395845687,0.9136175748037274,0.0,0.8201211116851834,46.19315672623281,70355.57080993653,0.4,120965.40361022949,0.4,171575.23641052246,0.4
,2014-03,23949925.89503523,120145.61389160156,176686.0,4417.15,2364.9236111111113,1.270079225044753,0.4891863205117703,0.7167002622441903,0.0,0.6799950980360728,50.80316900179012,27966.290161132816,0.225,120145.61389160156,0.225,212324.9376220703,0.225
,2014-04,23964061.302555148,120749.23950195312,176362.0,4409.05,2356.448275862069,1.2810512407468284,0.5012592874644337,0.7349255910761775,0.0,0.6846669889315903,51.242049629873144,27820.555517578126,0.2,120749.23950195312,0.2,213677.92348632813,0.2
,2014-05,23993120.802702345,121349.66174316406,174625.0,4365.625,2359.650684931507,1.2856740037634686,0.5417797631200145,0.7512141809773119,0.0,0.694915743697432,51.42696015053875,29969.727856445315,0.225,121349.66174316406,0.225,212729.59562988282,0.225
,2014-06,24022885.617020506,121884.64990234375,171319.0,4282.975,2352.8571428571427,1.295070657735893,0.6234260921418698,0.7765677695135184,0.0,0.7114485252794129,51.80282630943572,32285.08076171875,0.25,121884.64990234375,0.25,211484.21904296876,0.25
,2014-07,23980898.405067794,121032.86602783203,167854.0,4196.35,2340.2094594594596,1.2929704383789233,0.6579840093925613,0.7884734035423167,0.0,0.7210603621470566,51.71881753515694,33010.68150634765,0.275,121032.86602783203,0.275,209055.0505493164,0.275
,2014-08,23963407.65443533,120507.97314453125,164697.0,4117.425,2330.4563758389263,1.2927507932984836,0.6822985384061224,0.7999090717740763,0.0,0.7316950105012918,51.710031731939345,33552.10908203125,0.3,120507.97314453125,0.3,207463.83720703126,0.3
,2014-09,23965606.604240343,120645.57733154297,162905.0,4072.625,2324.633333333333,1.2974688911320384,0.7119912725195352,0.8168457091063208,0.0,0.7405885475064791,51.89875564528154,33799.79661865234,0.3,120645.57733154297,0.3,207491.35804443358,0.3
,2014-03,2145284.2490218445,43753.71589279175,44537.0,1113.425,376.06164383561645,2.908679774313631,3.2885885690591166,1.0594192783746164,0.0,0.9824127330711936,116.34719097254522,38887.29703598023,0.575,43753.71589279175,0.575,48620.13474960327,0.575
,2014-04,2143532.3642059364,43524.614864349365,43433.0,1085.825,384.83673469387753,2.8274727267766866,3.2880512746541477,1.0587613015082338,0.0,1.0021093377005816,113.09890907106745,38841.47683029175,0.575,43524.614864349365,0.575,48207.75289840698,0.575
,2014-05,2104212.052727553,42692.93059921265,41104.0,1027.6,396.4527027027027,2.692183097010427,3.368858564480013,1.0724392430014915,0.0,1.038656349727828,107.68732388041707,39522.68636398316,0.6,42692.93059921265,0.6,45863.174834442136,0.6
,2014-06,1902698.4977487593,40185.877712249756,37905.0,947.625,403.08053691275165,2.4924223593155124,3.42628387681201,1.065026218504523,0.0,1.060173531519582,99.69689437262049,39587.750640106206,0.625,40185.877712249756,0.625,40784.004784393306,0.625
,2014-07,1831500.4317726076,38823.70989608765,35927.0,898.175,403.4866666666667,2.4055138064922206,3.4848535293712053,1.060578278771422,0.0,1.08062765875491,96.22055225968883,39898.16536788941,0.65,38823.70989608765,0.65,37749.254424285886,0.65
,2014-08,1832705.7064176141,38846.5082359314,34605.0,865.125,401.0,2.421852134409688,3.677188530385217,1.0727399085632054,0.0,1.1225692309184048,96.87408537638753,41612.700426483156,0.675,38846.5082359314,0.675,36080.31604537964,0.675
,2014-09,1862632.1139078632,39853.88821029663,34386.0,859.65,401.30263157894734,2.482782635481937,3.8438214730639984,1.1061666914420776,0.0,1.159014954059694,99.31130541927749,43425.984380340575,0.675,39853.88821029663,0.675,36281.79204025268,0.675
,2014-03,9681633.86405002,72603.52340698242,97837.0,2445.925,1563.2916666666667,1.1610681000077148,0.6143929748348246,0.7818739280951708,0.0,0.7420865665032904,46.442724000308594,21995.92924194336,0.325,72603.52340698242,0.325,123211.11757202148,0.325
,2014-04,9666575.711020106,71996.87521362305,95891.0,2397.275,1645.9172413793103,1.093567668585941,0.6217343573226259,0.7832931899773542,0.0,0.7508199436195581,43.742706743437644,22183.581439208985,0.35,71996.87521362305,0.35,121810.16898803711,0.35
,2014-05,9658793.154436579,71533.06900024414,93664.0,2341.6,1715.972602739726,1.042165080113084,0.6250942696349966,0.7845625397228959,0.0,0.7637199884720292,41.68660320452335,22256.727520751952,0.375,71533.06900024414,0.375,120809.41047973633,0.375
,2014-06,9628198.811481738,70612.46350097656,91336.0,2283.4,1754.7551020408164,1.0060159309246746,0.6398893309534108,0.7873083478502163,0.0,0.77310658996427,40.24063723698698,22399.57316894531,0.4,70612.46350097656,0.4,118825.35383300783,0.4
,2014-07,9590321.416913947,69823.09307861328,89494.0,2237.35,1756.5337837837837,0.9937624559689082,0.6968105169973293,0.7921215574143143,0.0,0.7801985951975918,39.75049823875633,23145.700646972655,0.425,69823.09307861328,0.425,116500.4855102539,0.425
,2014-08,9571237.181496833,69203.40432739258,88315.0,2207.875,1750.7046979865772,0.9882221200265947,0.7139230718164111,0.7876892591631806,0.0,0.7835973993929976,39.52888480106379,23511.499420166016,0.45,69203.40432739258,0.45,114895.30923461914,0.45
,2014-09,9566359.347282115,68922.64642333984,87698.0,2192.45,1741.2533333333333,0.9895551253791308,0.7168017011368165,0.7822898432395288,0.0,0.7859089879283432,39.58220501516523,23786.70340576172,0.475,68922.64642333984,0.475,114058.58944091796,0.475
,2014-03,185534939.61362225,393442.4953689575,427858.0,10696.45,2832.6041666666665,3.4724450736788812,0.8911219207733627,1.6260676495603712,0.0,0.9195632554935458,138.89780294715524,78688.4990737915,0.0,393442.4953689575,0.0,708196.4916641235,0.0
,2014-04,183178114.25950912,385765.4527053833,418459.0,10461.475,2945.9655172413795,3.2736759005466607,0.8895249786900183,1.6218871098107037,0.0,0.9218715637741889,130.94703602186644,77153.09054107667,0.0,385765.4527053833,0.0,694377.81486969,0.0
,2014-05,178540940.50149697,373437.4302749634,404057.0,10101.425,2988.72602739726,3.1237174874153015,0.8871890089546662,1.6154151514977406,0.0,0.9242196776072766,124.94869949661205,74687.48605499268,0.0,373437.4302749634,0.0,672187.374494934,0.0
,2014-06,172647128.9644783,359145.2781448364,389000.0,9725.0,2990.8843537414964,3.0019990383074964,0.881997009429784,1.600273152947624,0.0,0.923252643045852,120.07996153229986,71829.0556289673,0.0,359145.2781448364,0.0,646461.5006607056,0.0
,2014-07,170937615.61506587,352536.803855896,381865.0,9546.625,2996.0675675675675,2.9416626620182655,0.882181812770386,1.6009212039126814,0.0,0.9231974751702722,117.66650648073062,70507.3607711792,0.0,352536.803855896,0.0,634566.2469406128,0.0
,2014-08,170703335.22000116,350720.9503707886,379656.0,9491.4,2989.4026845637586,2.93303535336499,0.8826195926477783,1.6022368670941571,0.0,0.923786138954181,117.3214141345996,70144.19007415773,0.0,350720.9503707886,0.0,631297.7106674195,0.0
,2014-09,170641923.9422632,350046.00411224365,378725.0,9468.125,2978.0866666666666,2.9385142483449416,0.8833562764900182,1.6042749033536488,0.0,0.924274880486484,117.54056993379766,70009.20082244874,0.0,350046.00411224365,0.0,630082.8074020385,0.0
,2014-03,2932285.1865148074,43362.09881591797,51291.0,1282.275,475.7708333333333,2.278518131939465,2.0199868403516748,0.7848200263287024,0.0,0.845413402271704,91.14072527757861,46721.0543334961,0.675,43362.09881591797,0.675,40003.14329833984,0.675
,2014-04,2920833.2644310426,42956.50036621094,51156.0,1278.9,490.29655172413794,2.190332576027382,2.006089879715913,0.7800043279400699,0.0,0.839715778524727,87.61330304109526,45990.97712402344,0.675,42956.50036621094,0.675,39922.02360839844,0.675
,2014-05,2876497.685655535,41820.55029296875,50830.0,1270.75,501.1575342465753,2.0861978237960876,1.9695866753674203,0.7673428240921849,0.0,0.8227533010617499,83.4479129518435,43946.266992187506,0.675,41820.55029296875,0.675,39694.83359375001,0.675
,2014-06,2792929.101537691,40133.24563598633,50455.0,1261.375,503.6666666666667,1.9920538866306912,1.9070522755268033,0.7510659182347248,0.0,0.7954265312850327,79.68215546522765,40909.11860961914,0.675,40133.24563598633,0.675,39357.37266235352,0.675
,2014-07,2772005.9672880364,39683.30697631836,50214.0,1255.35,502.3783783783784,1.9747718395252034,1.970093905259064,0.757418652951019,0.0,0.7902837251825857,78.99087358100815,40099.229022216794,0.675,39683.30697631836,0.675,39267.384930419925,0.675
,2014-08,2827677.3985758,40605.150482177734,50031.0,1250.775,499.2147651006711,2.033450997487491,2.160045728468945,0.7732398282733601,0.0,0.8115998177565457,81.33803989949965,41758.54733276367,0.675,40605.150482177734,0.675,39451.7536315918,0.675
,2014-09,2854943.950094118,41341.738861083984,49948.0,1248.7,496.52,2.081574702986989,2.2823714144283986,0.7902946861041276,0.0,0.8276955806255303,83.26298811947954,43084.406414794925,0.675,41341.738861083984,0.675,39599.07130737305,0.675
,2014-03,2880610.5520916637,40880.195236206055,53987.0,1349.675,1770.0208333333333,0.5773970914119098,1.00805145277627,0.785740806978757,0.0,0.7572229469354855,23.095883656476392,22720.24197692871,0.4,40880.195236206055,0.4,59040.1484954834,0.4
,2014-04,2883950.488919148,41110.70866394043,53162.0,1329.05,1799.2413793103449,0.5712228100225538,1.0357892762785261,0.8009618450049135,0.0,0.7733100459715667,22.84891240090215,23414.40726013184,0.425,41110.70866394043,0.425,58807.010067749026,0.425
,2014-05,2910415.358291114,41836.34214782715,52365.0,1309.125,1812.6164383561643,0.5770159265708734,1.1142332078441761,0.8228027649383126,0.0,0.7989371173078802,23.08063706283494,25307.125558471682,0.45,41836.34214782715,0.45,58365.558737182626,0.45
,2014-06,2919041.7760973275,42362.89384460449,51861.0,1296.525,1810.8163265306123,0.5848590663771047,1.1843781044481063,0.8499993403809606,0.0,0.8168545505216732,23.394362655084187,26357.928475952147,0.475,42362.89384460449,0.475,58367.85921325684,0.475
,2014-07,2943592.160117972,43230.97789001465,51711.0,1292.775,1802.7027027027027,0.5995300531973545,1.2772727916293956,0.876354839216439,0.0,0.8360112527318104,23.981202127894182,27920.47975769043,0.475,43230.97789001465,0.475,58541.47602233887,0.475
,2014-08,2941872.295017336,43156.65769958496,51759.0,1293.975,1792.9463087248323,0.6017561358303941,1.2650144376423322,0.8724385485566479,0.0,0.8338000676130713,24.070245433215767,27786.703414916992,0.475,43156.65769958496,0.475,58526.61198425294,0.475
,2014-09,2939802.507751361,43076.49052429199,52110.0,1302.75,1782.1066666666666,0.6042916977139228,1.2250247504621465,0.8596023587586981,0.0,0.8266453756340816,24.171667908556913,27642.402499389653,0.475,43076.49052429199,0.475,58510.57854919434,0.475
,2014-03,1760981966.8674054,752799.8895874023,805956.0,20148.9,6571.4375,2.863908732249992,0.8244163453417791,1.0311050977337488,0.0,0.9340458903307406,114.55634928999969,170460.64510498045,0.375,752799.8895874023,0.375,1335139.1340698241,0.375
,2014-04,1759475412.777515,745923.6246948242,796264.0,19906.6,7395.613793103448,2.5215068199965103,0.8425283926724421,1.021925837013414,0.0,0.9367792901535473,100.86027279986041,170595.41478271486,0.4,745923.6246948242,0.4,1321251.8346069334,0.4
,2014-05,1755370194.6283765,734690.0563354492,781318.0,19532.95,8197.547945205479,2.2405787109947592,0.8977649835850812,1.0163485641633911,0.0,0.9403214265324096,89.62314843979038,171055.99173583984,0.425,734690.0563354492,0.425,1298324.1209350585,0.425
,2014-06,1753599481.59114,727750.3899536133,771321.0,19283.025,8315.061224489797,2.1880488017641366,0.9551734546551961,1.0124116053149705,0.0,0.9435117025902487,87.52195207056546,172281.38892822264,0.45,727750.3899536133,0.45,1283219.3909790039,0.45
,2014-07,1753239272.075872,725383.4478149414,767604.0,19190.1,8289.628378378378,2.1876235420484598,0.9985922630518242,0.9950377979706138,0.0,0.9449969617340991,87.50494168193838,174784.3184692383,0.475,725383.4478149414,0.475,1275982.5771606443,0.475
,2014-08,1753301048.646885,726635.2708129883,766952.0,19173.8,8239.24832214765,2.204798430640038,1.046666296416033,1.015384916754539,0.0,0.9474325261724179,88.19193722560152,177037.59986572264,0.475,726635.2708129883,0.475,1276232.9417602539,0.475
,2014-09,1753274238.786677,726181.7822875977,767395.0,19184.875,8185.873333333333,2.2177895769854663,1.0128776230198275,1.0043737973015356,0.0,0.9462946491540831,88.71158307941865,176221.32052001954,0.475,726181.7822875977,0.475,1276142.2440551757,0.475
,2014-03,2328954.4850843064,47239.818115234375,30040.0,751.0,574.9791666666666,2.053979554994067,3.175955740525904,0.8805349270667022,0.0,1.572563852038428,82.15918219976268,83106.34780273438,0.875,47239.818115234375,0.875,11373.288427734373,0.875
,2014-04,2442073.8095401265,48204.73388671875,29551.0,738.775,583.0275862068966,2.067000559970611,3.48504296047877,0.8957249391238096,0.0,1.6312386682927398,82.68002239882443,84843.19619140626,0.875,48204.73388671875,0.875,11566.271582031248,0.875
,2014-05,2380246.420891185,47269.31042480469,29247.0,731.175,588.6712328767123,2.0074579741993475,3.486034010137748,0.8958754448234973,0.0,1.6162105660342834,80.2983189679739,83159.43395996094,0.875,47269.31042480469,0.875,11379.186889648436,0.875
,2014-06,2328714.721376949,46178.23858642578,28967.0,724.175,587.6666666666666,1.9644741315836265,3.4688986973656517,0.8933430172752697,0.0,1.5941671069294638,78.57896526334507,81195.5046508789,0.875,46178.23858642578,0.875,11160.972521972653,0.875
,2014-07,2158553.0941767576,43812.928283691406,28946.0,723.65,584.0067567567568,1.8755317372954567,3.1995593977085095,0.8702053662070952,0.0,1.5136090749565192,75.02126949181826,76937.94610595703,0.875,43812.928283691406,0.875,10687.910461425781,0.875
,2014-08,1908806.9934697114,40890.34799194336,28943.0,723.575,580.5234899328859,1.7609256430205207,2.83102806587777,0.8451828716963554,0.0,1.4127888605860954,70.43702572082083,71677.30158081054,0.875,40890.34799194336,0.875,10103.39440307617,0.875
,2014-09,1937902.5720697679,41190.596282958984,28967.0,724.175,577.0066666666667,1.7846672604718166,2.8349644450349185,0.8452706291503812,0.0,1.421983508232091,71.38669041887266,72217.74850463867,0.875,41190.596282958984,0.875,10163.444061279297,0.875
,2014-03,13247568.284524351,88254.45101928711,100507.0,2512.675,882.9027777777778,2.4989855406678854,1.1020662633820015,0.9552014145209174,0.0,0.8780925808081737,99.95942162671541,31497.002508544923,0.4,88254.45101928711,0.4,145011.89953002933,0.4
,2014-04,13227915.576010395,87474.4655456543,100233.0,2505.825,899.4413793103448,2.4313553822908993,1.0782528426059763,0.9433281294975344,0.0,0.8727112382713706,97.25421529163599,29910.737054443358,0.375,87474.4655456543,0.375,145038.19403686523,0.375
,2014-05,13201548.881836232,86504.88250732422,99349.0,2483.725,914.1027397260274,2.3658413531626445,1.0631726715506065,0.9187413664528845,0.0,0.8707171940062227,94.63365412650579,29716.820446777347,0.375,86504.88250732422,0.375,143292.9445678711,0.375
,2014-06,13169607.842504792,85725.02111816406,97979.0,2449.475,916.6394557823129,2.338024524729884,1.0772221414966903,0.9107662739641299,0.0,0.8749325990075839,93.52098098919535,30247.593579101565,0.4,85725.02111816406,0.4,141202.44865722657,0.4
,2014-07,13201607.94073268,86401.32327270508,97258.0,2431.45,917.7364864864865,2.35365283349169,1.1460744273114933,0.9230394419255633,0.0,0.8883724040459918,94.14611333966761,32438.016510009766,0.425,86401.32327270508,0.425,140364.6300354004,0.425
,2014-08,13201554.744136168,86397.74234008789,96796.0,2419.9,917.6778523489933,2.3537056636741953,1.156009126096595,0.926073396617273,0.0,0.892575543825033,94.1482265469678,32909.81204223633,0.45,86397.74234008789,0.45,139885.67263793945,0.45
,2014-09,13216624.812217418,87135.44815063477,96584.0,2414.6,916.3333333333334,2.377285780755768,1.2186434596085154,0.9522393587859689,0.0,0.9021727009715353,95.09143123023074,34301.223126220706,0.475,87135.44815063477,0.475,139969.67317504884,0.475
,2014-03,44724071.839006834,162288.45153808594,187243.0,4681.075,1755.111111111111,2.311654950371571,1.512118904393949,1.010939653769481,0.0,0.8667264011903566,92.46619801486284,58518.70554199219,0.425,162288.45153808594,0.425,266058.19753417966,0.425
,2014-04,44271419.386887416,158631.10919189453,181795.0,4544.875,1860.9931034482759,2.1310007664451227,1.5965461345804552,1.0134964556283328,0.0,0.8725823548056576,85.24003065780491,58821.85611572265,0.45,158631.10919189453,0.45,258440.36226806638,0.45
,2014-05,43410120.96395397,153058.7576599121,174660.0,4366.5,1944.5821917808219,1.9677589138022369,1.6168477575117663,1.002323351314547,0.0,0.876324044772198,78.71035655208946,58195.629998779295,0.475,153058.7576599121,0.475,247921.88532104495,0.475
,2014-06,43242515.85829599,151068.94284057617,169304.0,4232.6,1949.0340136054422,1.9377412321440148,1.6832116372159713,1.0170363310587107,0.0,0.8922939968375004,77.5096492857606,58901.22348022461,0.5,151068.94284057617,0.5,243236.66220092776,0.5
,2014-07,43369310.506667584,153171.81295776367,167858.0,4196.45,1938.054054054054,1.9758454703231354,1.8729439812328479,1.054578436225182,0.0,0.9125082686423267,79.03381881292542,62686.389691162105,0.5,153171.81295776367,0.5,243657.23622436525,0.5
,2014-08,43373822.93374623,153349.72048950195,166968.0,4174.2,1930.0872483221476,1.986305549435797,1.9026309950892326,1.0663850581797856,0.0,0.9184377874173612,79.45222197743188,63675.941705322264,0.525,153349.72048950195,0.525,243023.49927368163,0.525
,2014-09,43315971.71820052,152043.41744995117,165417.0,4135.425,1929.2933333333333,1.9701957035644033,1.8947892190005509,1.0463055402231953,0.0,0.9191523087104178,78.80782814257613,63786.79750366211,0.55,152043.41744995117,0.55,240300.03739624025,0.55
,2014-03,47030764.224118546,165804.16437530518,186671.0,4666.775,1800.9652777777778,2.3016013470827708,0.9020686182558215,1.0972862628533568,0.0,0.8882159755682735,92.06405388331082,48494.44537506104,0.225,165804.16437530518,0.225,283113.88337554934,0.225
,2014-04,47015808.61857578,165059.2872390747,186417.0,4660.425,1794.5379310344827,2.2994677959234373,0.882171535805145,1.0836181394876359,0.0,0.8854304448578977,91.9787118369375,47107.07385406495,0.2,165059.2872390747,0.2,283011.5006240845,0.2
,2014-05,47001870.51341296,164589.41980743408,185479.0,4636.975,1785.9383561643835,2.303962777317225,0.8829284358437132,1.0923390767278527,0.0,0.887374957852016,92.158511092689,45687.96130523682,0.175,164589.41980743408,0.175,283490.8783096314,0.175
,2014-06,46975092.12576123,163844.28385162354,183798.0,4594.95,1775.4761904761904,2.3070470436395967,0.8886586003976327,1.1044929921478623,0.0,0.891436706882684,92.28188174558386,45538.93411407471,0.175,163844.28385162354,0.175,282149.6335891724,0.175
,2014-07,46954011.27915533,163216.69054412842,182651.0,4566.275,1765.5135135135135,2.3111787207353927,0.8941229590423962,1.118299851791603,0.0,0.8935986692880324,92.4471488294157,45413.41545257569,0.175,163216.69054412842,0.175,281019.9656356812,0.175
,2014-08,46985386.04725742,163981.74431610107,182032.0,4550.8,1754.1610738255033,2.3370394367275376,0.9566583116918593,1.1345118295616667,0.0,0.9008402056567036,93.48157746910151,47490.785581970216,0.2,163981.74431610107,0.2,280472.70305023197,0.2
