time_period,location,disease_cases,population,t2m_mean_c_month,tp_sum_mm_month,rh2m_mean_month
2005-02,LAO_ADM1_0001,0.0,99933.4669291377,26.42192024517193,0.0530952578470347,50.62318252162339
2005-03,LAO_ADM1_0001,0.0,99933.4669291377,25.73800157177462,0.823185430444493,57.01623871170275
2005-04,LAO_ADM1_0001,0.0,99933.4669291377,26.989587280681057,1.7795253832468338,65.65960282064695
2005-05,LAO_ADM1_0001,1.0,99933.4669291377,25.914799916863057,6.2315193162803615,81.35432264292241
2005-06,LAO_ADM1_0001,6.0,99933.4669291377,24.703146108338004,9.952884675589049,88.23850673432808
2005-07,LAO_ADM1_0001,6.0,99933.4669291377,23.717791361409656,15.458058242045825,90.9834322738188
2005-08,LAO_ADM1_0001,2.0,99933.4669291377,23.48442206166922,16.057008719601015,92.40439930610609
2005-09,LAO_ADM1_0001,0.0,99933.4669291377,23.71458013016664,12.82895566516542,90.55527768273402
2005-10,LAO_ADM1_0001,0.0,99933.4669291377,24.24517000084072,2.848042224939636,81.39276286143533
2005-11,LAO_ADM1_0001,0.0,99933.4669291377,23.594905004650556,2.116679520699871,78.35916180471406
2005-12,LAO_ADM1_0001,2.0,99933.4669291377,21.98762067626136,0.6228018049728539,68.87018633926894
2006-01,LAO_ADM1_0001,0.0,99933.4669291377,23.52173942033103,0.0525844028478912,58.59803667527126
2006-02,LAO_ADM1_0001,3.0,99933.4669291377,25.255578957451565,0.4007910839022913,55.64079494558472
2006-03,LAO_ADM1_0001,0.0,99933.4669291377,26.56808691592842,1.3898393565523552,59.51911731260819
2006-04,LAO_ADM1_0001,0.0,99933.4669291377,26.39695316872285,3.816011822938969,70.91537523316056
2006-05,LAO_ADM1_0001,0.0,99933.4669291377,25.439921481962937,6.139522182369302,77.87358142614751
2006-06,LAO_ADM1_0001,0.0,99933.4669291377,24.827462577924937,9.186865713185115,86.64144068542721
2006-07,LAO_ADM1_0001,1.0,99933.4669291377,23.40349108343667,18.18335433555572,93.94358665083628
2006-08,LAO_ADM1_0001,0.0,99933.4669291377,23.199526949861863,17.35338766125858,93.67725599889174
2006-09,LAO_ADM1_0001,41.0,99933.4669291377,23.567503311762238,13.200982276081495,90.08605771821708
2006-10,LAO_ADM1_0001,199.0,99933.4669291377,23.94371655000547,8.426933725878586,81.93336923011607
2006-11,LAO_ADM1_0001,0.0,99933.4669291377,24.86671325356064,0.7609755177236375,67.1355366990556
2006-12,LAO_ADM1_0001,0.0,99933.4669291377,23.287229126255827,0.2197503152768402,61.68835059044227
2007-01,LAO_ADM1_0001,0.0,99933.4669291377,23.218174057379063,0.0849116039363047,58.31380545049444
2007-02,LAO_ADM1_0001,0.0,99933.4669291377,25.126965848790647,0.615279717494752,51.708240583260775
2007-03,LAO_ADM1_0001,0.0,99933.4669291377,25.9111199691114,2.7228737112238086,67.72746545976233
2007-04,LAO_ADM1_0001,2.0,99933.4669291377,26.8377406230515,2.6019336694551773,66.47442919912906
2007-05,LAO_ADM1_0001,0.0,99933.4669291377,25.012483223133916,8.206459657985643,84.17381011580049
2007-06,LAO_ADM1_0001,0.0,99933.4669291377,25.278715781895908,7.966015676824894,85.49700519498053
2007-07,LAO_ADM1_0001,1.0,99933.4669291377,24.055853294863056,13.056123327222007,89.78686284003392
2007-08,LAO_ADM1_0001,2.0,99933.4669291377,23.52146356401825,18.01484312706188,92.51508875249408
2007-09,LAO_ADM1_0001,12.0,99933.4669291377,24.0834584340284,10.013958131281484,88.62791964816206
2007-10,LAO_ADM1_0001,0.0,99933.4669291377,23.252639931197383,8.753724745786542,87.27723396842087
2007-11,LAO_ADM1_0001,0.0,99933.4669291377,21.238544761366924,4.645940956859407,80.91267633989729
2007-12,LAO_ADM1_0001,0.0,99933.4669291377,23.09476826123688,0.0691035717059708,69.14642359223625
2008-01,LAO_ADM1_0001,4.0,99933.4669291377,22.70610168495261,0.6846022553730385,61.51841765635961
2008-02,LAO_ADM1_0001,2.0,99933.4669291377,22.47060521792697,0.878580883246412,61.79700352138072
2008-03,LAO_ADM1_0001,0.0,99933.4669291377,25.07551287109305,1.8503024453894827,62.15972701532706
2008-04,LAO_ADM1_0001,0.0,99933.4669291377,26.622052738520853,2.041197032663597,69.2485873702432
2008-05,LAO_ADM1_0001,4.0,99933.4669291377,23.998518983518306,11.805299522452176,88.82955065621769
2008-06,LAO_ADM1_0001,10.0,99933.4669291377,24.28568822088217,7.80653770324417,88.37985406530716
2008-07,LAO_ADM1_0001,6.0,99933.4669291377,24.060324254037237,8.354164590012347,88.73881195879774
2008-08,LAO_ADM1_0001,11.0,99933.4669291377,23.76806333645681,11.216212655714974,89.72772052732941
2008-09,LAO_ADM1_0001,24.0,99933.4669291377,23.542704472614854,10.635489604875085,91.2049592509474
2008-10,LAO_ADM1_0001,47.0,99933.4669291377,23.966435492463614,6.760405762876736,89.52828484686155
2008-11,LAO_ADM1_0001,43.0,99933.4669291377,22.46509542460364,3.087308715126376,80.00776607212224
2008-12,LAO_ADM1_0001,23.0,99933.4669291377,21.622389182302545,0.4088721721725037,70.61092991155394
2009-01,LAO_ADM1_0001,18.0,99933.4669291377,21.04324623459928,0.0302219490993315,59.580587611611975
2009-02,LAO_ADM1_0001,46.0,99933.4669291377,25.382057947886015,0.4530658405785439,57.980678720488726
2009-03,LAO_ADM1_0001,77.0,99933.4669291377,25.870611628668357,2.426185100195957,67.58135360640324
2009-04,LAO_ADM1_0001,99.0,99933.4669291377,25.273560925853424,7.716527097295531,81.24164120977383
2009-05,LAO_ADM1_0001,0.0,99933.4669291377,24.57682591126931,6.757074275632517,85.3437778142113
2009-06,LAO_ADM1_0001,24.0,99933.4669291377,24.31875899532757,9.305125628890648,89.02862726594505
2009-07,LAO_ADM1_0001,64.0,99933.4669291377,23.771873573738414,19.568097095756947,90.78321128892738
2009-08,LAO_ADM1_0001,21.0,99933.4669291377,24.296014553023745,11.583784245316483,89.85032710136231
2009-09,LAO_ADM1_0001,17.0,99933.4669291377,23.42782623667624,20.446795637912956,92.99137930882443
2009-10,LAO_ADM1_0001,4.0,99933.4669291377,23.4712146558782,6.111298790686597,88.56967843615858
2009-11,LAO_ADM1_0001,16.0,99933.4669291377,23.13677127924604,1.612710512570198,76.55278488976418
2009-12,LAO_ADM1_0001,6.0,99933.4669291377,23.39392640883901,0.0512730886023195,64.35714033009984
2010-01,LAO_ADM1_0001,19.0,99933.4669291377,24.101507881144308,0.4853972550678536,62.71341391044665
2010-02,LAO_ADM1_0001,14.0,99933.4669291377,26.28728418130479,0.8018427705326543,57.288554995800624
2010-03,LAO_ADM1_0001,5.0,99933.4669291377,26.99630510320277,0.3699943188458849,54.51508502326579
2010-04,LAO_ADM1_0001,1.0,99933.4669291377,27.827551548346044,2.8430102636295618,68.02461874693212
2010-05,LAO_ADM1_0001,6.0,99933.4669291377,26.722266583517435,6.2173425394145685,79.98478575527177
2010-06,LAO_ADM1_0001,19.0,99933.4669291377,25.38243733134808,7.521933525909009,87.51695567911584
2010-07,LAO_ADM1_0001,17.0,99933.4669291377,24.73521584421913,10.31150121961421,87.92076915459833
2010-08,LAO_ADM1_0001,47.0,99933.4669291377,23.9335939473604,10.479770407159013,90.71604282713676
2010-09,LAO_ADM1_0001,15.0,99933.4669291377,24.177357250607667,8.86367778808111,89.95173661438747
2010-10,LAO_ADM1_0001,11.0,99933.4669291377,23.48238846086884,8.83290543349502,86.82418816563245
2010-11,LAO_ADM1_0001,19.0,99933.4669291377,22.24081063016756,5.688201982225498,82.54433788154908
2010-12,LAO_ADM1_0001,34.0,99933.4669291377,22.433964868571582,0.2293704419646712,69.34389912377948
1998-01,LAO_ADM1_0002,0.0,87921.42710159719,20.859529558277828,0.4071839037638797,61.277925494235554
1998-02,LAO_ADM1_0002,0.0,87921.42710159719,22.37041598206954,0.1772123783658117,50.644745004732094
1998-03,LAO_ADM1_0002,0.0,87921.42710159719,25.9124805154431,1.1659282656737096,44.0633495970587
1998-04,LAO_ADM1_0002,0.0,87921.42710159719,25.530276675676543,5.414984596556884,66.12473360957347
1998-05,LAO_ADM1_0002,0.0,87921.42710159719,26.481316068437454,8.112151027161412,72.50534380533163
1998-06,LAO_ADM1_0002,0.0,87921.42710159719,24.714876758692544,12.99615393228884,89.52770468224294
1998-07,LAO_ADM1_0002,0.0,87921.42710159719,24.17778318887374,10.326862653326987,87.79419501824623
1998-08,LAO_ADM1_0002,0.0,87921.42710159719,24.48017806042792,8.908351613067703,86.28410946453559
1998-09,LAO_ADM1_0002,0.0,87921.42710159719,24.385574652325094,5.423396479816053,82.88209509181813
1998-10,LAO_ADM1_0002,0.0,87921.42710159719,23.41445240464679,4.082280411977842,81.00687665577698
1998-11,LAO_ADM1_0002,0.0,87921.42710159719,21.24116421702221,1.43739709993946,77.79207202566668
1998-12,LAO_ADM1_0002,0.0,87921.42710159719,19.44165984407461,0.6628531620866518,72.99600071518459
1999-01,LAO_ADM1_0002,0.0,87921.42710159719,19.321812903996648,1.7829774320717937,75.97999104106462
1999-02,LAO_ADM1_0002,0.0,87921.42710159719,22.467247995813068,0.4914572399390816,64.39011510461498
1999-03,LAO_ADM1_0002,0.0,87921.42710159719,24.67464797289425,1.0783926419948469,54.02639597627888
1999-04,LAO_ADM1_0002,0.0,87921.42710159719,24.399437002855155,7.903878450843124,81.49218912122306
1999-05,LAO_ADM1_0002,0.0,87921.42710159719,22.740086456892723,11.493040055156529,90.37194627632854
1999-06,LAO_ADM1_0002,0.0,87921.42710159719,24.092773516661484,8.174098645451682,87.24011268073612
1999-07,LAO_ADM1_0002,0.0,87921.42710159719,24.19263605099778,10.444321572384275,87.69086995854597
1999-08,LAO_ADM1_0002,0.0,87921.42710159719,22.712194681527567,14.799584804789328,93.96101946494063
1999-09,LAO_ADM1_0002,0.0,87921.42710159719,22.880553284912367,8.770577472341119,91.89437728481089
1999-10,LAO_ADM1_0002,6.0,87921.42710159719,22.4574987351027,3.510452325133676,86.9446352338196
1999-11,LAO_ADM1_0002,0.0,87921.42710159719,20.45570606745555,1.257126529777307,78.79900328670372
1999-12,LAO_ADM1_0002,0.0,87921.42710159719,15.455449241290385,1.3124552898967696,71.66854137786017
2000-01,LAO_ADM1_0002,0.0,87921.42710159719,18.947536595684483,0.4039519215629069,68.48948778049986
2000-02,LAO_ADM1_0002,0.0,87921.42710159719,20.09317093577491,4.664443499449457,66.8057800256164
2000-03,LAO_ADM1_0002,0.0,87921.42710159719,22.308829886584945,1.824886097593727,64.76369306048623
2000-04,LAO_ADM1_0002,0.0,87921.42710159719,24.241591735223345,5.027130057745068,78.52265199620891
2000-05,LAO_ADM1_0002,0.0,87921.42710159719,23.08817373142249,11.497914674255028,89.1687420365685
2000-06,LAO_ADM1_0002,0.0,87921.42710159719,23.57543380548693,12.042237798124564,90.08389761027476
2000-07,LAO_ADM1_0002,0.0,87921.42710159719,23.584505997937345,14.024619403842104,90.13951931195888
2000-08,LAO_ADM1_0002,0.0,87921.42710159719,23.96829856146466,10.41714955377768,88.58850093228142
2000-09,LAO_ADM1_0002,0.0,87921.42710159719,22.80118730451257,8.893574662304784,89.58097681574748
2000-10,LAO_ADM1_0002,0.0,87921.42710159719,22.724044294033167,3.3230370188422302,85.04205501116657
2000-11,LAO_ADM1_0002,0.0,87921.42710159719,20.44642322098288,0.6521741403649007,75.41576552943732
2000-12,LAO_ADM1_0002,0.0,87921.42710159719,19.31753836735214,0.8201042121807924,75.45829910941642
2001-01,LAO_ADM1_0002,0.0,87921.42710159719,19.94529327341509,0.5617925199318656,67.46083302360879
2001-02,LAO_ADM1_0002,0.0,87921.42710159719,22.22757090802164,0.2422545547880131,56.12491403826324
2001-03,LAO_ADM1_0002,0.0,87921.42710159719,22.770380091537863,3.932922758355749,74.86961291465933
2001-04,LAO_ADM1_0002,0.0,87921.42710159719,27.73503576511608,0.9253478091340466,56.45847690819869
2001-05,LAO_ADM1_0002,0.0,87921.42710159719,23.06920609082454,14.25739823061779,91.0617955420589
2001-06,LAO_ADM1_0002,1.0,87921.42710159719,24.12797488823876,9.58131075492321,86.8481665370045
2001-07,LAO_ADM1_0002,2.0,87921.42710159719,23.322441751462875,14.073850776239643,92.0342202234256
2001-08,LAO_ADM1_0002,1.0,87921.42710159719,24.183896464035747,10.25642111756869,88.34160409928569
2001-09,LAO_ADM1_0002,1.0,87921.42710159719,23.47064232971503,8.91083273997237,90.24215079352814
2001-10,LAO_ADM1_0002,2.0,87921.42710159719,22.751469179343346,4.842402790970112,88.11961864816372
2001-11,LAO_ADM1_0002,0.0,87921.42710159719,18.72219051797009,1.239996010921403,76.27870576048595
2001-12,LAO_ADM1_0002,0.0,87921.42710159719,18.817013378285967,0.4848226728708326,76.6599622059668
2002-01,LAO_ADM1_0002,0.0,87921.42710159719,18.28146995306859,1.00699065390711,75.38467219351729
2002-02,LAO_ADM1_0002,0.0,87921.42710159719,21.729482650797365,0.7710408006844262,61.937804997351165
2002-03,LAO_ADM1_0002,0.0,87921.42710159719,23.64512275840949,1.404453869202705,60.04661764690267
2002-04,LAO_ADM1_0002,0.0,87921.42710159719,26.093045113988406,1.8117555448548024,59.19579305716986
2002-05,LAO_ADM1_0002,1.0,87921.42710159719,24.229392680388884,13.298155813271114,83.71949515093519
2002-06,LAO_ADM1_0002,1.0,87921.42710159719,24.05258128346724,12.342916882821122,89.71098884970526
2002-07,LAO_ADM1_0002,2.0,87921.42710159719,23.120863102807625,16.995450828446554,93.79731313383118
2002-08,LAO_ADM1_0002,0.0,87921.42710159719,23.31207651095801,12.72959122936184,90.00571516489701
2002-09,LAO_ADM1_0002,0.0,87921.42710159719,23.702639197374,6.605638911313118,85.8697167771193
2002-10,LAO_ADM1_0002,1.0,87921.42710159719,22.18064144072822,4.918673587726901,84.4612113983034
2002-11,LAO_ADM1_0002,0.0,87921.42710159719,19.858618261025345,3.617232871418087,85.87849291622996
2002-12,LAO_ADM1_0002,0.0,87921.42710159719,18.535033483193573,1.9978450151849605,86.54020983907058
2003-01,LAO_ADM1_0002,0.0,87921.42710159719,17.86808667607391,2.184160376967861,81.17260004466576
2003-02,LAO_ADM1_0002,0.0,87921.42710159719,20.417352626353413,0.8388075455746467,68.17125603290971
2003-03,LAO_ADM1_0002,0.0,87921.42710159719,22.34420125936821,4.146431582223469,69.81265575656003
2003-04,LAO_ADM1_0002,0.0,87921.42710159719,26.19090051625928,1.8625333344208197,64.95803857698955
2003-05,LAO_ADM1_0002,0.0,87921.42710159719,25.771917045900835,6.092272967949196,74.77233984092621
2003-06,LAO_ADM1_0002,1.0,87921.42710159719,24.084312498354077,10.338854600032002,87.44109390421038
2003-07,LAO_ADM1_0002,2.0,87921.42710159719,24.45564218986781,9.226478830783613,85.36130696308253
2003-08,LAO_ADM1_0002,7.0,87921.42710159719,24.19865586241994,10.254275713411309,87.88004160154802
2003-09,LAO_ADM1_0002,16.0,87921.42710159719,23.73671096534751,9.24973580546346,88.9951025911371
2003-10,LAO_ADM1_0002,3.0,87921.42710159719,23.215514648555047,3.1202239964926384,83.8550923589411
2003-11,LAO_ADM1_0002,0.0,87921.42710159719,21.20528222570772,0.2755918878704437,73.74943929831055
2003-12,LAO_ADM1_0002,0.0,87921.42710159719,18.61836227165183,0.1890339102056614,69.66340436086654
2004-01,LAO_ADM1_0002,1.0,87921.42710159719,18.76329421300631,0.7149243406101119,68.26874615878214
2004-02,LAO_ADM1_0002,0.0,87921.42710159719,20.497152481081,0.6866654989446994,59.75882526996547
2004-03,LAO_ADM1_0002,1.0,87921.42710159719,25.56350333352972,0.6154016083749045,50.05930918794748
2004-04,LAO_ADM1_0002,0.0,87921.42710159719,24.85024758854768,6.423729634476392,74.67554895607887
2004-05,LAO_ADM1_0002,0.0,87921.42710159719,23.921466724291605,14.50794318263956,88.19013777183139
2004-06,LAO_ADM1_0002,0.0,87921.42710159719,24.036545160743938,10.237555972160328,86.95260006876127
2004-07,LAO_ADM1_0002,0.0,87921.42710159719,23.671437450416747,11.582804235813164,87.85499839547643
2004-08,LAO_ADM1_0002,0.0,87921.42710159719,23.684509629652982,12.80088325765984,89.79244306850575
2004-09,LAO_ADM1_0002,0.0,87921.42710159719,22.894441795196062,11.896420100237156,91.44999710625753
2004-10,LAO_ADM1_0002,1.0,87921.42710159719,22.279580704927444,2.57082753514092,81.97140173319205
2004-11,LAO_ADM1_0002,0.0,87921.42710159719,20.73557459488249,1.1207587391395024,75.75359870950565
2004-12,LAO_ADM1_0002,0.0,87921.42710159719,17.26102011268243,0.0225923462774642,69.45374371554945
2005-01,LAO_ADM1_0002,0.0,87921.42710159719,19.07505284869849,0.447950692281534,68.76170124814139
2005-02,LAO_ADM1_0002,1.0,87921.42710159719,23.51809243871266,0.0564506553395294,48.72460059332426
2005-03,LAO_ADM1_0002,0.0,87921.42710159719,22.88108604840768,2.989106174395993,62.36936669259441
2005-04,LAO_ADM1_0002,1.0,87921.42710159719,25.26525029165419,2.6466237113657884,67.91054698116119
2005-05,LAO_ADM1_0002,1.0,87921.42710159719,26.16803153385315,5.228863608607095,72.67214276360731
2005-06,LAO_ADM1_0002,0.0,87921.42710159719,24.36821167325358,11.058660435706608,87.6472958566398
2005-07,LAO_ADM1_0002,7.0,87921.42710159719,24.34453893016352,12.374879341717245,86.79140458992704
2005-08,LAO_ADM1_0002,0.0,87921.42710159719,23.360088128279006,16.35884915843279,91.90540204459286
2005-09,LAO_ADM1_0002,0.0,87921.42710159719,23.7593017178718,11.172103661813212,88.48277881322701
2005-10,LAO_ADM1_0002,2.0,87921.42710159719,23.019643592747222,3.495389156085706,81.21597357855019
2005-11,LAO_ADM1_0002,0.0,87921.42710159719,20.836002613686503,1.781216971989318,83.63323239180181
2005-12,LAO_ADM1_0002,0.0,87921.42710159719,17.382931924004815,1.3845136829176727,77.2936101238415
2006-01,LAO_ADM1_0002,0.0,87921.42710159719,19.135778320040068,0.025899955404336,67.9122313789167
2006-02,LAO_ADM1_0002,0.0,87921.42710159719,21.707442968300008,0.5710464831034285,64.08151001481431
2006-03,LAO_ADM1_0002,0.0,87921.42710159719,25.460284855321078,1.0365917700449343,51.01817341982888
2006-04,LAO_ADM1_0002,0.0,87921.42710159719,25.241835218176067,4.576155300194206,68.66730322903943
2006-05,LAO_ADM1_0002,0.0,87921.42710159719,23.702505878635005,9.833047742250663,81.5335762114883
2006-06,LAO_ADM1_0002,2.0,87921.42710159719,24.76862112671955,7.66222559906738,84.69113180799384
2006-07,LAO_ADM1_0002,1.0,87921.42710159719,23.789936699491456,13.304874200340034,90.82535605966022
2006-08,LAO_ADM1_0002,4.0,87921.42710159719,23.73011643951609,17.114544221330117,89.86451160445029
